"created_at";"id";"id_str";"full_text";"truncated";"display_text_range";"entities";"metadata";"tweet_source";"in_reply_to_status_id";"in_reply_to_status_id_str";"in_reply_to_user_id";"in_reply_to_user_id_str";"in_reply_to_screen_name";"geo";"coordinates";"place";"contributors";"is_quote_status";"retweet_count";"favorite_count";"favorited";"retweeted";"lang";"possibly_sensitive";"quoted_status_id";"quoted_status_id_str";"quoted_status";"text";"favorited_by";"scopes";"display_text_width";"retweeted_status";"quoted_status_permalink";"quote_count";"timestamp_ms";"reply_count";"filter_level";"query";"withheld_scope";"withheld_copyright";"withheld_in_countries";"possibly_sensitive_appealable";"id_user";"id_str_user";"name_user";"screen_name_user";"location_user";"description_user";"url_user";"protected_user";"followers_count_user";"friends_count_user";"listed_count_user";"created_at_user";"favourites_count_user";"verified_user";"statuses_count_user";"profile_image_url_https_user";"profile_banner_url_user";"default_profile_user";"default_profile_image_user";"withheld_in_countries_user";"derived_user";"withheld_scope_user";"entities_user";"tweet_link";"polarity";"dimension";"competitor_id"
"2022-07-25 11:04:20";"1551523742668525568";"1551523742668525569";"@R_Campos_Aliaga @AmparoMarcoGual @AjuntCastello @epmediterraneo @iberdrola Comprensible, y añado que a mi personalmente me molesta mucho que @AjuntCastello no sepa defenderse de las críticas que no les corresponden (que las hay, también) porque no creo en absoluto en los que vienen de frente.";"FALSE";"294";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""R_Campos_Aliaga"",""name"":""Roberto Campos"",""id"":589087881,""id_str"":""589087881"",""indices"":{""start"":0,""end"":16}},{""screen_name"":""AmparoMarcoGual"",""name"":""Amparo Marco Gual"",""id"":519487210,""id_str"":""519487210"",""indices"":{""start"":17,""end"":33}},{""screen_name"":""AjuntCastello"",""name"":""Ajuntament de Castelló"",""id"":555757046,""id_str"":""555757046"",""indices"":{""start"":34,""end"":48}},{""screen_name"":""epmediterraneo"",""name"":""El Periódico Mediterráneo"",""id"":230803697,""id_str"":""230803697"",""indices"":{""start"":49,""end"":64}},{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":65,""end"":75}},{""screen_name"":""AjuntCastello"",""name"":""Ajuntament de Castelló"",""id"":555757046,""id_str"":""555757046"",""indices"":{""start"":142,""end"":156}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Web App";"1551518678491009024";"1551518678491009024";"589087881";"589087881";"R_Campos_Aliaga";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"0";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""description"":{""urls"":{}},""url"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@R_Campos_Aliaga @AmparoMarcoGual @AjuntCastello @epmediterraneo @iberdrola Comprensible, y añado que a mi personalmente me molesta mucho que @AjuntCastello no sepa defenderse de las críticas que no les corresponden (que las hay, también) porque no creo en absoluto en los que vienen de frente.";;;;;;;;;;;;;;;"14640682";"14640682";"L. López — 👨‍💻🥑😸";"zepolson";"";"Cats. Tech. Local. No hay nada más triste que madrugar. @OjeteCalorGrupo me hizo RT de un meme, @pvallin RT de un colgado. Tengo el C2 en GIFs";;"FALSE";"368";"258";"17";"Sat May 03 19:22:32 +0000 2008";"3146";"FALSE";"12114";"https://pbs.twimg.com/profile_images/1550390540407021570/mQW3NsWe_normal.jpg";"https://pbs.twimg.com/profile_banners/14640682/1606934931";"FALSE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/zepolson/status/1551523742668525569";;;"1e+05"
"2022-07-25 10:56:37";"1551521798268899328";"1551521798268899328";"@RubenSanchezTW Ayuda! Están trasladando el valor del tope de gas a los clientes!!! Esto es un asalto!
#TopedelGas
#electricas
#Electricidad
@iberdrola 
@Endesa 
@sanchezcastejon 
@AlanBarrosoA 
@Repsol https://t.co/f6LjH2yu35";"FALSE";"202";"{""hashtags"":[{""text"":""TopedelGas"",""indices"":[[103,114]]},{""text"":""electricas"",""indices"":[[115,126]]},{""text"":""Electricidad"",""indices"":[[127,140]]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""RubenSanchezTW"",""name"":""Rubén Sánchez"",""id"":301308940,""id_str"":""301308940"",""indices"":{""start"":0,""end"":15}},{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":141,""end"":151}},{""screen_name"":""Endesa"",""name"":""endesa"",""id"":482014260,""id_str"":""482014260"",""indices"":{""start"":153,""end"":160}},{""screen_name"":""sanchezcastejon"",""name"":""Pedro Sánchez"",""id"":68740712,""id_str"":""68740712"",""indices"":{""start"":162,""end"":178}},{""screen_name"":""AlanBarrosoA"",""name"":""Alán Barroso"",""id"":1624130744,""id_str"":""1624130744"",""indices"":{""start"":180,""end"":193}},{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":195,""end"":202}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""id"":1.55152179142378e+18,""id_str"":""1551521791423778816"",""indices"":[{""start"":203,""end"":226}],""media_url"":""http://pbs.twimg.com/media/FYgc2VcXkAA8LGX.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FYgc2VcXkAA8LGX.jpg"",""url"":""https://t.co/f6LjH2yu35"",""display_url"":""pic.twitter.com/f6LjH2yu35"",""expanded_url"":""https://twitter.com/jeffersonmc86/status/1551521798268899328/photo/1"",""type"":""photo"",""sizes"":[{""w"":1080,""h"":544,""resize"":""fit"",""type"":""large""},{""w"":680,""h"":343,""resize"":""fit"",""type"":""small""},{""w"":150,""h"":150,""resize"":""crop"",""type"":""thumb""},{""w"":1080,""h"":544,""resize"":""fit"",""type"":""medium""}]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Android";"1551519702245163008";"1551519702245163008";"301308940";"301308940";"RubenSanchezTW";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"0";"FALSE";"FALSE";"es";"FALSE";;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""description"":{""urls"":{}},""url"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@RubenSanchezTW Ayuda! Están trasladando el valor del tope de gas a los clientes!!! Esto es un asalto!
#TopedelGas
#electricas
#Electricidad
@iberdrola 
@Endesa 
@sanchezcastejon 
@AlanBarrosoA 
@Repsol https://t.co/f6LjH2yu35";;;;;;;;;;;;;;;"176248950";"176248950";"jeff";"jeffersonmc86";"Comunidad Valenciana, España";"Nacido en #Guayaquil y residente del #Mundo.
Master en proceso.
¡No hay peor violencia que la normalización de la pobreza!";;"FALSE";"860";"2340";"8";"Mon Aug 09 00:54:57 +0000 2010";"7958";"FALSE";"12847";"https://pbs.twimg.com/profile_images/1544663378748129287/0X_xkaAq_normal.jpg";;"FALSE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/jeffersonmc86/status/1551521798268899328";;;"1e+05"
"2022-07-25 10:52:21";"1551520724673863680";"1551520724673863681";"Una facturación de @iberdrola por un periodo de 1 semana. Vais cortos de liquidez?";"FALSE";"82";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":19,""end"":29}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"TweetDeck";;;;;;;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"0";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""description"":{""urls"":{}},""url"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"Una facturación de @iberdrola por un periodo de 1 semana. Vais cortos de liquidez?";;;;;;;;;;;;;;;"247957171";"247957171";".";"TYC004";"";"Franquista: cerco un centro di gravità permanente.";;"FALSE";"35";"13";"2";"Sat Feb 05 23:14:46 +0000 2011";"252";"FALSE";"10653";"https://pbs.twimg.com/profile_images/1350871665824190465/gEEirUoP_normal.jpg";;"FALSE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/TYC004/status/1551520724673863681";;;"1e+05"
"2022-07-25 10:47:00";"1551519377836720128";"1551519377836720130";"@NGrautv @devstrainer @iberdrola Cuando quiera hablamos!";"FALSE";"56";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""NGrautv"",""name"":""Nuria Grau"",""id"":1.52446891720441e+18,""id_str"":""1524468917204406275"",""indices"":{""start"":0,""end"":8}},{""screen_name"":""devstrainer"",""name"":""eduardo g. ibaseta"",""id"":8.51776829895651e+17,""id_str"":""851776829895651328"",""indices"":{""start"":9,""end"":21}},{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":22,""end"":32}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Android";"1551113327706886144";"1551113327706886146";"1524468917204406272";"1524468917204406275";"NGrautv";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"0";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""description"":{""urls"":{}},""url"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@NGrautv @devstrainer @iberdrola Cuando quiera hablamos!";;;;;;;;;;;;;;;"1374986733218103296";"1374986733218103307";"Angeles";"Angeles59858388";"";"";;"FALSE";"13";"30";"0";"Thu Mar 25 07:29:37 +0000 2021";"2064";"FALSE";"1174";"https://pbs.twimg.com/profile_images/1375791532834426881/46W204lJ_normal.jpg";;"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/Angeles59858388/status/1551519377836720130";;;"1e+05"
"2022-07-25 10:44:13";"1551518678491009024";"1551518678491009024";"@zepolson @AmparoMarcoGual @AjuntCastello @epmediterraneo @iberdrola Personalmente lo único que pretendo es que resuelvan, sea quien sea, la situación de mi calle. Lleva desde el fin del periodo escolar, es decir, mitad de junio pasado y sumando ...";"FALSE";"249";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""zepolson"",""name"":""L. López — 👨‍💻🥑😸"",""id"":14640682,""id_str"":""14640682"",""indices"":{""start"":0,""end"":9}},{""screen_name"":""AmparoMarcoGual"",""name"":""Amparo Marco Gual"",""id"":519487210,""id_str"":""519487210"",""indices"":{""start"":10,""end"":26}},{""screen_name"":""AjuntCastello"",""name"":""Ajuntament de Castelló"",""id"":555757046,""id_str"":""555757046"",""indices"":{""start"":27,""end"":41}},{""screen_name"":""epmediterraneo"",""name"":""El Periódico Mediterráneo"",""id"":230803697,""id_str"":""230803697"",""indices"":{""start"":42,""end"":57}},{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":58,""end"":68}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Web App";"1551461445455552512";"1551461445455552513";"14640682";"14640682";"zepolson";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"0";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""description"":{""urls"":{}},""url"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@zepolson @AmparoMarcoGual @AjuntCastello @epmediterraneo @iberdrola Personalmente lo único que pretendo es que resuelvan, sea quien sea, la situación de mi calle. Lleva desde el fin del periodo escolar, es decir, mitad de junio pasado y sumando ...";;;;;;;;;;;;;;;"589087881";"589087881";"Roberto Campos";"R_Campos_Aliaga";"En algún lugar del mediterráne";"Ingeniero Informático por pasión y triatleta aficionado. Me encanta todo el deporte, en especial MotoGP y la fórmula 1, también el mundo de la aviación.";"https://t.co/KR6tHJhyZj";"FALSE";"529";"1633";"20";"Thu May 24 10:11:06 +0000 2012";"99950";"FALSE";"13243";"https://pbs.twimg.com/profile_images/2290172383/vimo11zdtznromrp0x9d_normal.jpeg";"https://pbs.twimg.com/profile_banners/589087881/1436132114";"FALSE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""url"":""https://t.co/KR6tHJhyZj"",""expanded_url"":""https://www.linkedin.com/in/believeanythingispossible/"",""display_url"":""linkedin.com/in/believeanyt…"",""indices"":{""start"":0,""end"":23}}]}";"https://twitter.com/R_Campos_Aliaga/status/1551518678491009024";;;"1e+05"
"2022-07-25 10:41:27";"1551517982383390720";"1551517982383390720";"@iberdrola A día de hoy 25 de Julio no hay respuesta del apagón eólico que se produce para tirar del https://t.co/QjqfLULPaV farsa de la energía verde, ecolojeta, resiliente y tranversal ecologicamente sostenible.
 
Todo es una patraña que nos quieren colar,una más,mientras,falcon,puma étc";"FALSE";"290";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":0,""end"":10}}],""urls"":[{""url"":""https://t.co/QjqfLULPaV"",""expanded_url"":""http://gas.La"",""display_url"":""gas.La"",""indices"":{""start"":101,""end"":124}}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Android";"1544412035089317888";"1544412035089317890";"1152168679305613312";"1152168679305613312";"Asuncionmaria91";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"0";"FALSE";"FALSE";"es";"FALSE";;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""description"":{""urls"":{}},""url"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@iberdrola A día de hoy 25 de Julio no hay respuesta del apagón eólico que se produce para tirar del https://t.co/QjqfLULPaV farsa de la energía verde, ecolojeta, resiliente y tranversal ecologicamente sostenible.
 
Todo es una patraña que nos quieren colar,una más,mientras,falcon,puma étc";;;;;;;;;;;;;;;"1152168679305613312";"1152168679305613312";"Passerina rositae🐝🦉🦜🇪🇸🇺🇦🌺🌼";"Asuncionmaria91";"Madrid";"¨Por la libertad, así como por la honra, se puede y debe aventurar la vida¨

🍀¡Levantáos, Vamos!☀️🌍🌙🍁🌧 Biólogía-Lago Di Gardia-Italy-Flor Azahar";;"FALSE";"593";"1248";"3";"Fri Jul 19 10:49:54 +0000 2019";"30270";"FALSE";"43752";"https://pbs.twimg.com/profile_images/1525585803094724610/GRfOZgDA_normal.jpg";"https://pbs.twimg.com/profile_banners/1152168679305613312/1635862262";"FALSE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/Asuncionmaria91/status/1551517982383390720";;;"1e+05"
"2022-07-25 10:39:51";"1551517580397088768";"1551517580397088770";"@iberdrola @SEFutbolFem Muchas felicidades  campeonas a seguir así";"FALSE";"66";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":0,""end"":10}},{""screen_name"":""SEFutbolFem"",""name"":""Selección Española Femenina de Fútbol"",""id"":1.00111841604705e+18,""id_str"":""1001118416047046657"",""indices"":{""start"":11,""end"":23}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Android";"1548612184271474688";"1548612184271474689";"281475728";"281475728";"iberdrola";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"0";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""description"":{""urls"":{}},""url"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@iberdrola @SEFutbolFem Muchas felicidades  campeonas a seguir así";;;;;;;;;;;;;;;"1268187321410732032";"1268187321410732032";"ESTHER";"ESTHER26918261";"Palencia, Castilla y León";"";;"FALSE";"0";"18";"0";"Wed Jun 03 14:26:48 +0000 2020";"41";"FALSE";"67";"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png";;"TRUE";"TRUE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/ESTHER26918261/status/1551517580397088770";;;"1e+05"
"2022-07-25 10:37:58";"1551517107296563200";"1551517107296563200";"@Iberdrola_En @iberdrola And kill how many birds";"FALSE";"48";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""Iberdrola_En"",""name"":""Iberdrola Renewables"",""id"":293455710,""id_str"":""293455710"",""indices"":{""start"":0,""end"":13}},{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":14,""end"":24}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""en"",""result_type"":""recent""}]";"iPhone";"1551480874297868288";"1551480874297868292";"293455710";"293455710";"Iberdrola_En";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"0";"FALSE";"FALSE";"en";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""description"":{""urls"":{}},""url"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@Iberdrola_En @iberdrola And kill how many birds";;;;;;;;;;;;;;;"205472863";"205472863";"Trakker";"tyrelle123";"Australia";"";;"FALSE";"3938";"4986";"375";"Wed Oct 20 23:38:51 +0000 2010";"705872";"FALSE";"730417";"https://pbs.twimg.com/profile_images/378800000228002745/03229eeb8c6f76f4d0f2eb660c9c21c9_normal.jpeg";;"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/tyrelle123/status/1551517107296563200";;;"1e+05"
"2022-07-25 10:36:10";"1551516653913006080";"1551516653913006087";"@iberdrola Prefiero un coche de 12 cilindros de 1955 que contamine a tope. Qué marica es iberdrola.";"FALSE";"99";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":0,""end"":10}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Web App";"1551447907341160448";"1551447907341160449";"281475728";"281475728";"iberdrola";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"0";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""description"":{""urls"":{}},""url"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@iberdrola Prefiero un coche de 12 cilindros de 1955 que contamine a tope. Qué marica es iberdrola.";;;;;;;;;;;;;;;"1393355497735077888";"1393355497735077889";"Patrick Bateman";"b52_liberator";"";"Capitalism always wins.";;"FALSE";"117";"188";"2";"Sat May 15 00:00:20 +0000 2021";"28394";"FALSE";"4539";"https://pbs.twimg.com/profile_images/1435165384420696068/RSEtVBq2_normal.png";"https://pbs.twimg.com/profile_banners/1393355497735077889/1632989495";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/b52_liberator/status/1551516653913006087";;;"1e+05"
"2022-07-25 10:30:00";"1551515100078436352";"1551515100078436353";"🇪🇸@iberdrola secures @EIB €550m green loan for 1.8 GW of #renewables in #Spain 🌱
https://t.co/dKreptvZqP";"FALSE";"104";"{""hashtags"":[{""text"":""renewables"",""indices"":[[57,68]]},{""text"":""Spain"",""indices"":[[72,78]]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":2,""end"":12}},{""screen_name"":""EIB"",""name"":""European Investment Bank"",""id"":74720323,""id_str"":""74720323"",""indices"":{""start"":21,""end"":25}}],""urls"":[{""url"":""https://t.co/dKreptvZqP"",""expanded_url"":""https://www.enerdata.net/publications/daily-energy-news/iberdrola-secures-eib-eu550m-green-loan-18-gw-renewables-spain.html"",""display_url"":""enerdata.net/publications/d…"",""indices"":{""start"":81,""end"":104}}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""en"",""result_type"":""recent""}]";"Web App";;;;;;;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"1";"FALSE";"FALSE";"en";"FALSE";;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""description"":{""urls"":{}},""url"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"🇪🇸@iberdrola secures @EIB €550m green loan for 1.8 GW of #renewables in #Spain 🌱
https://t.co/dKreptvZqP";;;;;;;;;;;;;;;"282105121";"282105121";"Enerdata";"Enerdata";"";"We help you shape the energy transition. 30+ years' experience in the global #EnergyIndustry. Follow for Daily #EnergyNews.";"https://t.co/JGjfxxvEfg";"FALSE";"2012";"672";"106";"Thu Apr 14 15:15:19 +0000 2011";"407";"FALSE";"11568";"https://pbs.twimg.com/profile_images/596231913154678784/X2AtVZUL_normal.png";"https://pbs.twimg.com/profile_banners/282105121/1496156917";"FALSE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""url"":""https://t.co/JGjfxxvEfg"",""expanded_url"":""https://www.enerdata.net"",""display_url"":""enerdata.net"",""indices"":{""start"":0,""end"":23}}]}";"https://twitter.com/Enerdata/status/1551515100078436353";;;"1e+05"
